age,salary,bonus,dept_Finance,dept_HR,dept_IT,dept_Marketing,dept_Unknown,age_Young,age_Early Career,age_Mid Career,age_Senior,age_Experienced,salary_low,salary_medium,salary_high,tenure_days
70.0,60000.0,7985.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3132.0
43.0,60000.0,4760.0,0,0,1,0,0,0,0,1,0,0,0,1,0,714.0
47.0,50000.0,3888.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1836.0
76.0,60000.0,1558.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1836.0
61.0,70000.0,1255.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2324.0
65.0,60000.0,5873.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2930.0
39.0,60000.0,8225.0,0,0,0,1,0,0,0,1,0,0,0,1,0,304.0
57.0,60000.0,2841.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
58.0,50000.0,5816.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1921.0
61.0,60000.0,3155.0,0,0,0,1,0,0,0,0,0,1,0,1,0,424.0
47.0,60000.0,6496.0,0,1,0,0,0,0,0,0,1,0,0,1,0,751.0
37.0,70000.0,6354.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1341.0
45.0,60000.0,1907.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3590.0
78.0,60000.0,6286.0,1,0,0,0,0,0,0,0,0,1,0,1,0,207.0
24.0,60000.0,6402.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2919.0
70.0,60000.0,7262.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2992.0
45.0,60000.0,5480.0,0,0,0,1,0,0,0,1,0,0,0,1,0,956.0
52.0,60000.0,9165.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1323.0
50.0,50000.0,2854.0,0,0,0,1,0,0,0,0,1,0,1,0,0,2466.0
24.0,60000.0,8450.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1362.0
26.0,50000.0,6895.0,0,0,0,0,1,0,1,0,0,0,1,0,0,2266.0
51.0,60000.0,3461.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1168.0
56.0,60000.0,7001.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2961.0
59.0,70000.0,3969.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3034.0
51.0,50000.0,1757.0,0,0,0,1,0,0,0,0,1,0,1,0,0,2929.0
30.0,50000.0,3619.0,0,0,0,0,1,0,1,0,0,0,1,0,0,2702.0
52.0,60000.0,7578.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3498.0
62.0,50000.0,8358.0,0,0,0,1,0,0,0,0,0,1,1,0,0,3588.0
27.0,50000.0,3315.0,0,0,0,1,0,0,1,0,0,0,1,0,0,2705.0
47.0,70000.0,5347.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1524.0
61.0,70000.0,8862.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1006.0
43.0,60000.0,9574.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2911.0
52.0,60000.0,2326.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3359.0
45.0,60000.0,5702.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2786.0
46.0,60000.0,4069.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2298.0
69.0,70000.0,4651.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3134.0
23.0,60000.0,8700.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1969.0
20.0,60000.0,5408.0,0,0,0,0,1,1,0,0,0,0,0,1,0,486.0
46.0,50000.0,9018.0,0,0,0,1,0,0,0,0,1,0,1,0,0,808.0
74.0,60000.0,6749.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2699.0
19.0,60000.0,2995.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2426.0
72.0,60000.0,8252.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
63.0,60000.0,5807.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2511.0
64.0,60000.0,6685.0,1,0,0,0,0,0,0,0,0,1,0,1,0,88.0
67.0,70000.0,8238.0,1,0,0,0,0,0,0,0,0,1,0,1,0,751.0
44.0,50000.0,5205.0,0,0,1,0,0,0,0,1,0,0,1,0,0,2669.0
68.0,70000.0,1358.0,0,1,0,0,0,0,0,0,0,1,0,1,0,777.0
39.0,50000.0,4429.0,0,0,0,0,1,0,0,1,0,0,1,0,0,675.0
27.0,60000.0,9115.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1046.0
69.0,60000.0,1936.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3211.0
48.0,60000.0,5069.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2524.0
66.0,60000.0,9350.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1915.0
36.0,60000.0,5630.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1181.0
41.0,50000.0,5366.0,0,0,0,1,0,0,0,1,0,0,1,0,0,3577.0
53.0,70000.0,5638.0,1,0,0,0,0,0,0,0,1,0,0,1,0,429.0
60.0,60000.0,7173.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1632.0
73.0,60000.0,6007.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3442.0
71.0,50000.0,5326.0,1,0,0,0,0,0,0,0,0,1,1,0,0,836.0
34.0,60000.0,6994.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3132.0
61.0,50000.0,5144.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2565.0
27.0,60000.0,7692.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2369.0
55.0,60000.0,1915.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2373.0
34.0,60000.0,9483.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3226.0
43.0,60000.0,4419.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2007.0
43.0,70000.0,5343.0,0,0,0,0,1,0,0,1,0,0,0,1,0,344.0
68.0,60000.0,1904.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2833.0
21.0,60000.0,1782.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2738.0
67.0,60000.0,3919.0,0,0,0,0,1,0,0,0,0,1,0,1,0,273.0
44.0,50000.0,7864.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1836.0
38.0,60000.0,6426.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3514.0
53.0,60000.0,7495.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3055.0
55.0,60000.0,1334.0,0,1,0,0,0,0,0,0,1,0,0,1,0,893.0
63.0,60000.0,6291.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
48.0,50000.0,2607.0,0,0,0,1,0,0,0,0,1,0,1,0,0,3376.0
24.0,70000.0,9709.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2589.0
61.0,70000.0,1329.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1398.0
51.0,60000.0,2863.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2186.0
35.0,60000.0,1739.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3242.0
41.0,60000.0,6045.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1721.0
30.0,60000.0,6605.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2912.0
30.0,60000.0,4198.0,0,0,0,1,0,0,1,0,0,0,0,1,0,174.0
42.0,50000.0,5987.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1985.0
22.0,60000.0,4683.0,1,0,0,0,0,1,0,0,0,0,0,1,0,3613.0
56.0,70000.0,9942.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3192.0
46.0,70000.0,8188.0,0,0,0,0,1,0,0,0,1,0,0,1,0,763.0
61.0,60000.0,4283.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3422.0
74.0,60000.0,9795.0,1,0,0,0,0,0,0,0,0,1,0,1,0,187.0
63.0,50000.0,7274.0,0,0,0,1,0,0,0,0,0,1,1,0,0,2534.0
50.0,50000.0,1497.0,0,0,1,0,0,0,0,0,1,0,1,0,0,16.0
41.0,60000.0,1023.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3586.0
27.0,60000.0,7444.0,0,0,1,0,0,0,1,0,0,0,0,1,0,140.0
75.0,60000.0,6651.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1804.0
42.0,50000.0,1814.0,0,0,1,0,0,0,0,1,0,0,1,0,0,3098.0
58.0,70000.0,3773.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
27.0,50000.0,9985.0,0,0,0,0,1,0,1,0,0,0,1,0,0,2941.0
56.0,50000.0,4971.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1836.0
33.0,60000.0,8331.0,0,0,1,0,0,0,1,0,0,0,0,1,0,626.0
77.0,60000.0,2514.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
45.0,60000.0,2105.0,0,0,0,1,0,0,0,1,0,0,0,1,0,905.0
29.0,50000.0,6055.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1480.0
61.0,60000.0,8391.0,1,0,0,0,0,0,0,0,0,1,0,1,0,917.0
75.0,60000.0,3134.0,0,0,1,0,0,0,0,0,0,1,0,1,0,905.0
68.0,50000.0,8576.0,0,0,0,0,1,0,0,0,0,1,1,0,0,876.0
46.0,60000.0,6211.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3155.0
62.0,60000.0,8419.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1309.0
48.0,70000.0,3147.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1486.0
78.0,60000.0,7375.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3551.0
67.0,50000.0,4487.0,0,0,0,1,0,0,0,0,0,1,1,0,0,329.0
44.0,50000.0,3339.0,0,0,0,1,0,0,0,1,0,0,1,0,0,3391.0
43.0,70000.0,8640.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2912.0
56.0,60000.0,7549.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2378.0
18.0,60000.0,5610.0,0,1,0,0,0,1,0,0,0,0,0,1,0,608.0
52.0,60000.0,3293.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3022.0
70.0,60000.0,6088.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
48.0,60000.0,2336.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1507.0
21.0,60000.0,2011.0,0,0,0,0,1,1,0,0,0,0,0,1,0,523.0
36.0,70000.0,6277.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3607.0
39.0,70000.0,5529.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2735.0
77.0,50000.0,5723.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1569.0
23.0,60000.0,6221.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2963.0
69.0,70000.0,5218.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3417.0
26.0,60000.0,7201.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2655.0
28.0,70000.0,2161.0,1,0,0,0,0,0,1,0,0,0,0,1,0,2308.0
39.0,50000.0,1557.0,1,0,0,0,0,0,0,1,0,0,1,0,0,277.0
64.0,60000.0,3239.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
48.0,60000.0,9982.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1836.0
46.0,70000.0,8102.0,0,1,0,0,0,0,0,0,1,0,0,1,0,75.0
60.0,60000.0,8922.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2215.0
75.0,60000.0,1425.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2027.0
27.0,50000.0,7166.0,0,0,1,0,0,0,1,0,0,0,1,0,0,3420.0
51.0,50000.0,6328.0,1,0,0,0,0,0,0,0,1,0,1,0,0,3122.0
48.0,60000.0,7189.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1094.0
39.0,50000.0,2819.0,1,0,0,0,0,0,0,1,0,0,1,0,0,3003.0
63.0,60000.0,9517.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1340.0
21.0,70000.0,6059.0,1,0,0,0,0,1,0,0,0,0,0,1,0,3109.0
19.0,60000.0,1696.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1836.0
48.0,60000.0,7356.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2216.0
48.0,60000.0,3901.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1796.0
36.0,70000.0,4025.0,0,1,0,0,0,0,0,1,0,0,0,1,0,37.0
55.0,50000.0,1383.0,0,0,0,1,0,0,0,0,1,0,1,0,0,513.0
76.0,60000.0,7846.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3225.0
32.0,50000.0,4205.0,0,1,0,0,0,0,1,0,0,0,1,0,0,3208.0
63.0,70000.0,1029.0,0,0,0,0,1,0,0,0,0,1,0,1,0,902.0
37.0,60000.0,1261.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2459.0
29.0,60000.0,5093.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1436.0
21.0,60000.0,4931.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2236.0
70.0,60000.0,6709.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3229.0
55.0,60000.0,2335.0,1,0,0,0,0,0,0,0,1,0,0,1,0,116.0
60.0,60000.0,8446.0,0,0,0,0,1,0,0,0,0,1,0,1,0,803.0
72.0,50000.0,6832.0,0,0,0,1,0,0,0,0,0,1,1,0,0,2366.0
71.0,50000.0,3125.0,0,0,0,0,1,0,0,0,0,1,1,0,0,3132.0
56.0,60000.0,4432.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
74.0,70000.0,3936.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2164.0
53.0,60000.0,6551.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3559.0
75.0,60000.0,5303.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1432.0
32.0,60000.0,3526.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3159.0
18.0,60000.0,5920.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1107.0
48.0,60000.0,8400.0,0,0,0,0,1,0,0,0,1,0,0,1,0,248.0
26.0,60000.0,2851.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3494.0
40.0,60000.0,9241.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3069.0
69.0,70000.0,7681.0,1,0,0,0,0,0,0,0,0,1,0,1,0,942.0
43.0,60000.0,5898.0,0,1,0,0,0,0,0,1,0,0,0,1,0,3007.0
57.0,60000.0,2470.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2585.0
61.0,60000.0,2246.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1515.0
56.0,60000.0,8546.0,1,0,0,0,0,0,0,0,0,1,0,1,0,546.0
77.0,70000.0,5161.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2848.0
35.0,50000.0,9604.0,0,0,0,0,1,0,1,0,0,0,1,0,0,2562.0
50.0,70000.0,1617.0,0,0,0,1,0,0,0,0,1,0,0,1,0,275.0
58.0,70000.0,1685.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1810.0
48.0,70000.0,4597.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2377.0
31.0,50000.0,7521.0,1,0,0,0,0,0,1,0,0,0,1,0,0,3227.0
75.0,60000.0,5855.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1350.0
18.0,70000.0,2915.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1787.0
30.0,50000.0,3268.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1836.0
32.0,70000.0,8161.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1836.0
54.0,60000.0,3683.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2212.0
31.0,50000.0,7768.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1836.0
31.0,60000.0,4291.0,0,0,0,1,0,0,1,0,0,0,0,1,0,156.0
63.0,60000.0,4116.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1342.0
22.0,70000.0,3789.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1836.0
28.0,60000.0,9608.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1038.0
49.0,70000.0,8360.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2234.0
68.0,60000.0,6021.0,0,1,0,0,0,0,0,0,0,1,0,1,0,158.0
22.0,60000.0,8241.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2653.0
53.0,60000.0,9881.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1787.0
32.0,60000.0,5508.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2240.0
70.0,60000.0,2339.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1441.0
22.0,70000.0,4311.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1836.0
47.0,70000.0,6787.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3466.0
32.0,60000.0,3831.0,0,1,0,0,0,0,1,0,0,0,0,1,0,474.0
47.0,60000.0,5637.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1037.0
31.0,60000.0,4914.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2910.0
41.0,70000.0,1602.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1917.0
41.0,70000.0,6755.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2265.0
52.0,70000.0,7122.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2524.0
22.0,60000.0,3715.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2010.0
29.0,60000.0,7388.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3164.0
37.0,70000.0,4582.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1032.0
63.0,70000.0,1097.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3502.0
22.0,60000.0,8458.0,0,0,0,1,0,1,0,0,0,0,0,1,0,711.0
73.0,50000.0,3090.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1338.0
53.0,60000.0,5957.0,0,1,0,0,0,0,0,0,1,0,0,1,0,62.0
38.0,70000.0,3490.0,0,0,0,0,1,0,0,1,0,0,0,1,0,211.0
65.0,60000.0,1848.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1000.0
56.0,60000.0,2617.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2080.0
20.0,60000.0,2876.0,1,0,0,0,0,1,0,0,0,0,0,1,0,970.0
46.0,60000.0,7307.0,1,0,0,0,0,0,0,0,1,0,0,1,0,665.0
71.0,60000.0,1750.0,0,0,0,1,0,0,0,0,0,1,0,1,0,559.0
42.0,70000.0,2775.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1836.0
44.0,50000.0,3481.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1216.0
53.0,60000.0,9544.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3188.0
69.0,50000.0,3849.0,1,0,0,0,0,0,0,0,0,1,1,0,0,2326.0
39.0,70000.0,3914.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3537.0
55.0,60000.0,7275.0,0,0,0,1,0,0,0,0,1,0,0,1,0,885.0
52.0,60000.0,9991.0,0,0,1,0,0,0,0,0,1,0,0,1,0,962.0
79.0,70000.0,6209.0,0,1,0,0,0,0,0,0,0,1,0,1,0,468.0
18.0,50000.0,6679.0,1,0,0,0,0,1,0,0,0,0,1,0,0,2191.0
20.0,60000.0,6975.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2298.0
41.0,50000.0,8425.0,1,0,0,0,0,0,0,1,0,0,1,0,0,2823.0
25.0,60000.0,6452.0,1,0,0,0,0,1,0,0,0,0,0,1,0,118.0
65.0,60000.0,7652.0,0,1,0,0,0,0,0,0,0,1,0,1,0,638.0
71.0,60000.0,8043.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2272.0
56.0,50000.0,6678.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1008.0
35.0,50000.0,6201.0,0,0,1,0,0,0,1,0,0,0,1,0,0,2832.0
58.0,60000.0,1785.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
20.0,60000.0,8855.0,0,0,1,0,0,1,0,0,0,0,0,1,0,96.0
35.0,60000.0,5110.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3186.0
33.0,70000.0,3280.0,0,0,1,0,0,0,1,0,0,0,0,1,0,562.0
49.0,60000.0,3408.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1887.0
70.0,50000.0,8908.0,1,0,0,0,0,0,0,0,0,1,1,0,0,2562.0
18.0,70000.0,4149.0,0,0,0,0,1,1,0,0,0,0,0,1,0,493.0
70.0,60000.0,7295.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3479.0
43.0,50000.0,9510.0,0,1,0,0,0,0,0,1,0,0,1,0,0,2848.0
48.0,50000.0,5632.0,0,1,0,0,0,0,0,0,1,0,1,0,0,3096.0
29.0,60000.0,7269.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1648.0
55.0,50000.0,6307.0,0,0,0,1,0,0,0,0,1,0,1,0,0,3313.0
77.0,70000.0,8186.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1029.0
38.0,50000.0,8609.0,0,0,1,0,0,0,0,1,0,0,1,0,0,2515.0
70.0,60000.0,6485.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3297.0
30.0,60000.0,8583.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1081.0
73.0,70000.0,3881.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1786.0
48.0,50000.0,2847.0,0,0,0,0,1,0,0,0,1,0,1,0,0,962.0
48.0,60000.0,6547.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1836.0
36.0,60000.0,7262.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2771.0
68.0,60000.0,1762.0,0,1,0,0,0,0,0,0,0,1,0,1,0,993.0
23.0,60000.0,2659.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1560.0
48.0,60000.0,4850.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1354.0
24.0,60000.0,5817.0,1,0,0,0,0,1,0,0,0,0,0,1,0,502.0
45.0,70000.0,9838.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1951.0
72.0,70000.0,4957.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2536.0
45.0,60000.0,5285.0,0,0,1,0,0,0,0,1,0,0,0,1,0,3643.0
33.0,50000.0,2202.0,0,0,0,0,1,0,1,0,0,0,1,0,0,2635.0
34.0,50000.0,7339.0,0,1,0,0,0,0,1,0,0,0,1,0,0,978.0
39.0,60000.0,7056.0,0,0,0,0,1,0,0,1,0,0,0,1,0,366.0
65.0,50000.0,8536.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2265.0
46.0,50000.0,2025.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1259.0
65.0,60000.0,5881.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
36.0,60000.0,1837.0,0,1,0,0,0,0,0,1,0,0,0,1,0,735.0
64.0,50000.0,3038.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2691.0
64.0,60000.0,5514.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1852.0
42.0,70000.0,6160.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1387.0
77.0,60000.0,4626.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3084.0
65.0,70000.0,3007.0,0,0,0,1,0,0,0,0,0,1,0,1,0,676.0
37.0,60000.0,1131.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1040.0
54.0,70000.0,9619.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3593.0
59.0,60000.0,8501.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
64.0,70000.0,6233.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3251.0
29.0,50000.0,8727.0,1,0,0,0,0,0,1,0,0,0,1,0,0,3289.0
66.0,50000.0,7178.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1149.0
32.0,60000.0,9653.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1725.0
77.0,60000.0,5602.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2735.0
21.0,60000.0,4993.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2818.0
32.0,50000.0,6106.0,0,0,1,0,0,0,1,0,0,0,1,0,0,3603.0
34.0,60000.0,8389.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3279.0
44.0,60000.0,7546.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2856.0
28.0,50000.0,2209.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1540.0
72.0,60000.0,8320.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1273.0
40.0,60000.0,7809.0,0,0,0,1,0,0,0,1,0,0,0,1,0,353.0
32.0,70000.0,4785.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2867.0
69.0,60000.0,7910.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2060.0
48.0,60000.0,9757.0,0,0,1,0,0,0,0,0,1,0,0,1,0,666.0
70.0,60000.0,2273.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2799.0
43.0,60000.0,9558.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1836.0
24.0,70000.0,7942.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2388.0
30.0,70000.0,1798.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1021.0
69.0,60000.0,9493.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1387.0
37.0,70000.0,8984.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2389.0
51.0,60000.0,8310.0,0,0,0,0,1,0,0,0,1,0,0,1,0,423.0
67.0,60000.0,7625.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1499.0
77.0,50000.0,3085.0,0,0,0,1,0,0,0,0,0,1,1,0,0,3060.0
69.0,60000.0,2340.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3078.0
48.0,70000.0,1586.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3478.0
69.0,70000.0,2907.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1856.0
79.0,60000.0,2304.0,0,1,0,0,0,0,0,0,0,1,0,1,0,20.0
68.0,60000.0,9809.0,0,0,0,1,0,0,0,0,0,1,0,1,0,542.0
44.0,70000.0,3643.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1836.0
48.0,50000.0,1375.0,0,0,0,1,0,0,0,0,1,0,1,0,0,331.0
53.0,70000.0,6562.0,1,0,0,0,0,0,0,0,1,0,0,1,0,640.0
79.0,70000.0,5226.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3213.0
33.0,70000.0,2632.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2367.0
76.0,50000.0,5056.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1172.0
38.0,50000.0,6088.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1836.0
33.0,70000.0,9483.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1836.0
34.0,50000.0,2572.0,0,0,0,1,0,0,1,0,0,0,1,0,0,3162.0
32.0,60000.0,1501.0,0,1,0,0,0,0,1,0,0,0,0,1,0,231.0
30.0,70000.0,3313.0,1,0,0,0,0,0,1,0,0,0,0,1,0,28.0
71.0,50000.0,1330.0,0,0,1,0,0,0,0,0,0,1,1,0,0,389.0
22.0,50000.0,5587.0,0,0,0,0,1,1,0,0,0,0,1,0,0,828.0
44.0,60000.0,9419.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.0
69.0,60000.0,5469.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2742.0
